title,author,url,description,host_platform,language,image,dateAdded,id,status,link,timeAdded,contentHash,itunesId,source,dead,is_corporate
IPTV Firestick,iptvfirestick4k,https://anchor.fm/s/115565da4/podcast/rss,"IPTV Firestick covers everything about streaming IPTV on Amazon Fire TV devices. Each episode explores IPTV Firestick setup, IPTV subscriptions, live TV, sports, 4K streaming, M3U and Xtream Codes, EPG support, anti-buffering technology, and Fire TV optimisation. Learn how to install IPTV on Fire TV Stick 4K, Max, Lite, and Cube, compare IPTV services, and get started at <a href=""https://iptvfirestick4k.uk/"">https://iptvfirestick4k.uk/</a>",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46429489/46429489-1785058947434-02c796f5b444.jpg,2026-07-26 09:44:43,7970217,confirmed,https://iptvfirestick4k.uk/,1785059083,efe785958d1d7695b3a10054cb9a714d,,0,0,INDIVIDUAL
Agile Myths Mysteries,Olga Maksimovich,https://anchor.fm/s/1153c2c2c/podcast/rss,"Agile Myth Mysteries is the I.M.P.A.C.T.A.™ podcast that investigates the biggest myths about Agile, Scrum, Kanban, leadership, and teamwork. Each episode uncovers the mystery behind a common misconception and reveals practical lessons through engaging stories, detective-style investigations, and a touch of magic. Join Olga, Oliver, and Gordon as they help you develop better thinking, stronger teams, and healthier organizations. 
Better Thinking. Better Teams. Better Organizations. 🦋 https://www.impactamodel.com",Anchor,en-us,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46412323/46412323-1784808231628-25bf892b9dee.jpg,2026-07-26 09:38:04,7970213,confirmed,https://podcasters.spotify.com/pod/show/olga-maksimovich9,1785058684,0a3417a33d8a274cc95ab4d7df72ec6b,6793934547.0,2,0,INDIVIDUAL
משוטטים,dolev azoulay,https://feeds.captivate.fm/meshotetim/," משוטטים – שורטקאסט מבית עברית מה הקשר בין שלושה מושגים שנראים רחוקים לחלוטין זה מזה? בכל פרק של „משוטטים” נזרוק לאוויר שלושה רעיונות, דימויים או תופעות, ננוע ביניהם בחופשיות וננסה לגלות את החיבורים המפתיעים שמסתתרים מתחת לפני השטח. דרך שיחה סקרנית, אסוציאטיבית ומעוררת מחשבה, נצלול לתרבות, לספרות, לתקשורת ולזיכרון – ובסופו של כל שיטוט נחבר את הקצוות בחזרה אל הספרים. בהשתתפות: ד״ר דן ערב – חוקר תרבות, תקשורת וזיכרון ד״ר דוד גורביץ׳ – חוקר ספרות, תרבות ותקשורת עכשווית מנחה: גיא בן נון, מנכ״ל עברית",Captivate,en,https://artwork.captivate.fm/52b68c4f-1636-4035-8d80-1d02b23c97b6/2026-07-26-fb9d733d-da1d-488f-9dc6-143e285c08cf.jpg,2026-07-26 09:29:22,7970210,confirmed,https://meshotetim.captivate.fm,1785058162,c72ea347d897455e2e89cb1a31c1809d,,4,0,INDIVIDUAL
Prank Warden Podcast,prankwarden,https://www.spreaker.com/show/7211882/episodes/feed,"Prank Warden is a dedicated prank-calling platform featuring a hilarious hunting and fishing Game Warden character. It allows users to send automated, humorous prank phone calls to friends and family. If you want to pull a prank on an outdoorsy buddy, you can select from various pre-recorded scenarios like the classic ""Snipe Hunting Prank Call"". The service works by routing the call through their system, and you get to listen to the target's confused and funny reactions in real time. <a href=""https://www.prankwarden.com/"" target=""_blank"" rel=""noreferrer noopener"">https://www.prankwarden.com/</a>",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/5960a22c3793352b815a65d7cae4f343.jpg,2026-07-26 09:24:21,7970209,confirmed,https://www.spreaker.com/podcast/prank-warden-podcast--7211882,1785057861,696d2b60cde2711b181ad02155f791dd,,4,0,INDIVIDUAL
The operators edge,253 Media,https://feeds.transistor.fm/the-operators-edge,"This podcast series provides  practical, real-world insights on scaling digital businesses and adapting to major marketing shifts.",Transistor,en,https://img.transistorcdn.com/d8O4MZZGXVWPajzmRJAKZiBfZMJNENj73CChv8p0n9Y/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS82N2Rk/ZjkwZDM3OGI5ZDBi/YmI1M2MxY2ZhMzIx/NWExZi5qcGc.jpg,2026-07-26 08:51:38,7970181,confirmed,https://www.253media.com/,1785055898,ca42edb18810ea09e2cb65650570fa9c,,4,0,CORPORATE
Foes To Bros,The Mac Life,https://anchor.fm/s/1153f3ee4/podcast/rss,"Formerly foes in BareKnuckle, Ben Davis and Oscar Willis have come together to bring you the latest in combat sports news!",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46414337/46414337-1784832487109-7135583b8839e.jpg,2026-07-26 08:33:15,7970158,confirmed,https://podcasters.spotify.com/pod/show/socar2,1785054795,6c700a232eee59bca952356f3559d089,6794054504.0,2,0,CORPORATE
First Baptist Panama City - First Students,First Students,https://anchor.fm/s/f6407e68/podcast/rss,Weekly Services of the 6th-12th Grade Ministry of First Baptist Church of Panama City Florida. Our services are hosted weekly on Wednesdays from 5:30-7:15p located at 600 Jenks Ave.,Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/41214218/41214218-1784996077242-6c831b3fdffef.jpg,2026-07-26 08:29:11,7970156,confirmed,https://firstbaptistpc.com/students,1785054551,83cfb8d44659daf4f9062cd98882da4c,6794411461.0,2,0,INDIVIDUAL
Lyfeline360,Almarie Baucom,https://anchor.fm/s/5942a280/podcast/rss,"Living life young, free, & empowered. Words and thought provoking conversations that ignite the soul, and flow into every area of life.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/14875392/14875392-1727122611769-ba6f2f5d47524.jpg,2026-07-26 08:25:19,7970153,confirmed,https://lyfeline360.wordpress.com/lyfeline/,1785054319,6b7a7207fa0167e8d69a032ec9fa0876,1743445018.0,2,0,INDIVIDUAL
Creepy Paranormal,Sezgin,https://www.spreaker.com/show/7208318/episodes/feed,"Creepy Paranormal is your ultimate destination for the most terrifying and unexplained phenomena from around the world. Whether you're a devoted believer or a curious skeptic, we dive deep into the darkest corners of the supernatural — bringing you real ghost stories, haunted locations, paranormal investigations, cryptid sightings, demonic encounters, and chilling true events that defy all logical explanation.<br /><br /><br /><br /><br /><br />From ancient curses and possessed objects to shadow figures, poltergeists, and things that go bump in the night, Creepy Paranormal covers it all with spine-chilling detail. Our content is carefully researched and inspired by real accounts, eyewitness testimonies, and some of the most documented paranormal cases in history.<br /><br /><br /><br /><br /><br />Are you brave enough to explore what lies beyond the veil of the living world? Subscribe now and join thousands of paranormal enthusiasts who dare to seek the truth behind the unknown.<br /><br /><br /><br /><br /><br />Topics covered: Ghost stories, haunted houses, paranormal activity, supernatural events, cryptids, urban legends, true horror, unexplained mysteries, occult, and more.<br /><br /><br /><br /><br /><br />",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/14047f00d62dd9bafc7c1ed0e2db2c3f.jpg,2026-07-26 08:15:30,7970146,confirmed,https://www.spreaker.com/podcast/creepy-paranormal--7208318,1785053730,4ecb1771f956b2c480ca87c4c8bbfdbc,,4,0,INDIVIDUAL
Wingspan: The Highs and Lows of Being a Musician,Hana Piranha,https://rss.buzzsprout.com/2385784.rss,"<p>Have you ever played a gig to just the bar staff and sound engineer? Or found yourself alone carrying an amp through the streets at 2am? Have you ever had to busk for your next meal? Or do you find yourself awake at night, questioning your life choices? Have you ever asked yourself… why the fuck am I a musician? Don’t worry, you’re not alone, and this is the podcast for you. Brand new podcast from Hana Piranha and Mishkin Fitzgerald talking about the ugly truth of sustaining a music career.</p>",Buzzsprout,en,https://feeds.fountain.fm/5g1rTwGlQNyttBhQeGYM/files/COVER_ART---DEFAULT---7a8baa27-b1e4-49ae-9ae8-25f72ec79ba1.jpg,2026-07-26 08:14:17,7970145,confirmed,https://www.buzzsprout.com/2385784,1785053657,3a768bff0ac9d2bf30c0e39c924d4aaa,,4,0,INDIVIDUAL
