title,author,url,description,host_platform,language,image,dateAdded,id,status,link,timeAdded,contentHash,itunesId,source,dead,is_corporate
Creative Mindset Podcast,Undeniable Productions,https://rss.buzzsprout.com/2634518.rss,"<p>I interview the most creative people in the City I'm in for the purpose of finding out if there are any common denominators in their creative process, in the hope to increase creative productivity by forming new habits and patterns.</p>",Buzzsprout,en-gb,https://storage.buzzsprout.com/u8p1w3tzegvgyjlnq1dhsf0ll2kk?.jpg,2026-08-04 10:20:43,7980718,confirmed,,1785838843,bc130f9967371dce072f318c9bc69b68,,4,0,CORPORATE
INONDA,Alex Sardinha,https://feeds.captivate.fm/inonda/,<p>Speaking with founders and thought leaders about business and the new world.</p>,Captivate,en,https://artwork.captivate.fm/8754eefa-d1d6-448e-bc6b-d4477d633a94/6b184877-1f9d-4373-8c4f-69f42e47cd17.png,2026-08-04 10:14:47,7980702,confirmed,www.inonda.co.uk,1785838487,a6e9058e6f785cf651080b96ba0dfbcb,,4,0,INDIVIDUAL
Five Dock Osteopathic & Chiropractic Centre,Five Dock Osteopathic,https://www.spreaker.com/show/7233961/episodes/feed,"Experience pain relief with Five Dock's trusted osteopathic & chiropractic experts. 50+ years of expertise, scientifically-proven treatments. Book your treatment today!",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/9f9818b6b989f6b2513412a3c6556f58.jpg,2026-08-04 10:14:05,7980701,confirmed,https://www.spreaker.com/podcast/five-dock-osteopathic-chiropractic-centre--7233961,1785838445,fc645ae08f7cfafd40f69bb82bfc4308,,4,0,INDIVIDUAL
Politics in Reverse,Oğuz Bulut Kök,https://anchor.fm/s/1133d8ab0/podcast/rss,"Politics in Reverse is a political science podcast that uses recent research to tell real-life stories instead of ideology or jargon. Each episode starts where our assumptions end, with stories that feel impossible but happen more often than we think. Then we look at why they happened.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46077676/46077676-1780580456829-11dccf84a875a.jpg,2026-08-04 10:13:18,7980699,confirmed,https://podcasters.spotify.com/pod/show/ouz72,1785838398,656d98123f4385c9a4e2eeb62149a9e8,1896858629.0,2,0,INDIVIDUAL
This is for Naruto SEnki Fans those love,Naruto Senki,https://www.spreaker.com/show/7233960/episodes/feed,"We're Here to our fans those love to play naruto senki video game. Our target to give all information through podcasts about naruto senki apk game and as well as characters all informations, and powers and also so many thinks ",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/fb1cfda0284320ae8109483afeb517f2.jpg,2026-08-04 10:12:07,7980696,confirmed,https://www.spreaker.com/podcast/this-is-for-naruto-senki-fans-those-love--7233960,1785838327,17e5a7af3f505a3fd8c43cef3a1d4873,,4,0,INDIVIDUAL
Radio Mo Gow Zeg,Johan,https://rss.buzzsprout.com/2634510.rss,"<p>internetradio met wekelijkse uitzending, vol humor, muziek, interviews, weerbericht, reportages enz...</p>",Buzzsprout,en-us,https://storage.buzzsprout.com/i4lybljmws8wxm9az7e5wo03w4xk?.jpg,2026-08-04 10:08:46,7980693,confirmed,,1785838126,40b02b2e4fad691f2d8038700e18b849,,4,0,INDIVIDUAL
Enchanted and Exhausted,Kayla & Sam,https://rss.buzzsprout.com/2632893.rss,"<p><b>Enchanted & Exhausted</b> is the podcast where romantasy obsession meets real-life motherhood. Join Kayla and Sam each week as they dive into the latest BookTok favorites, fantasy worlds, unforgettable characters, and all the books keeping them up way too late. From spoiler-free recommendations and monthly book club picks to author interviews and conversations with indie bookstore owners, there's always another chapter to explore.</p><p><br></p><p>Between the dragons, morally gray book boyfriends, and overflowing TBRs, you'll also find honest conversations about motherhood, creativity, small businesses, and navigating the beautiful chaos of everyday life.</p><p><br></p><p>Whether you're here for the books, the laughs, or the reminder that you're not the only one reading ""just one more chapter"" at 2 a.m., grab your favorite drink, get cozy, and join us.</p><p><br></p><p><b>New episodes every week wherever you get your podcasts, with full video episodes available on YouTube.</b></p><p><br></p><p>✨ Because life is enchanting... and exhausting.</p>",Buzzsprout,en-us,https://storage.buzzsprout.com/e75u4qu2ddgj2h09qe73d6ou5o9w?.jpg,2026-08-04 10:05:39,7980690,confirmed,,1785837939,784abd4417a438c697542c86f87dd10a,,4,0,CORPORATE
"The Farmer, The Surveyor And The Land Podcast",Madeleys Chartered Surveyors,https://feeds.transistor.fm/the-farmer-the-surveyor-and-the-land-podcast,"Looking at rural life, the people, the land and what effects them.",Transistor,en,https://img.transistorcdn.com/XKP20jh8WgcVAc3PRelx0FxAY9LAsqdCRtoAyrQhhVU/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS8xNGIy/YjIwNmNhY2QyYjdj/ODk5YjgxMWJjYTUy/ZTBkZS5wbmc.jpg,2026-08-04 10:02:08,7980686,confirmed,https://madeleys.co.uk/,1785837728,6ee2d491ef718216bd737c0672c8de01,,0,0,INDIVIDUAL
Family Capital Podcast,Jared Machen,https://feeds.captivate.fm/family-capital-podcast/,"Family Capital explores the ideas, systems, and stories that help families build lasting legacies. From investing and estate planning to parenting, purpose, and family culture, each episode examines the many forms of capital that compound across generations.",Captivate,en,https://artwork.captivate.fm/2cee284c-75d1-4692-b6d7-eb4f8610d511/Family-Capital-Cream.png,2026-08-04 10:01:24,7980685,confirmed,https://family-capital-podcast.captivate.fm,1785837684,d5c5587727a5efe3723da3c14b8001e6,,4,0,INDIVIDUAL
The Australian Caulking Company,The Australian Caulking Compan,https://www.spreaker.com/show/7233927/episodes/feed,"The Australian caulking company provides expert caulking, joint sealing, and waterproofing services for residential, commercial, and civil projects. Using quality materials and proven methods, we deliver durable, long-lasting results that help prevent leaks, improve performance, and protect structures across Australia. Choose <a href=""https://auscaulking.com.au/"" target=""_blank"" rel=""noreferrer noopener"">the Australian caulking company</a> for reliable, professional, and high-quality caulking solutions.",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/4daefdc3fc008620646becd9e8abc880.jpg,2026-08-04 10:00:00,7980683,confirmed,https://www.spreaker.com/podcast/the-australian-caulking-company--7233927,1785837600,f687a23cfc70173460a5d4d0c4f4e18b,,4,0,CORPORATE
