title,author,url,description,host_platform,language,image,dateAdded,id,status,link,timeAdded,contentHash,itunesId,source,dead,is_corporate
FUCK THE SYSTEM!!!!1!!:3,Elio/T0ast,https://rss.buzzsprout.com/2635275.rss,"<p>This podcast talks about political and societal unjust bullshit that needs to be discussed more lol:></p><p>!Disclaimer!</p><p>The original written disclaimer sadly got deleted by accident, but it’s summed up pretty well in the first episode, so please just listen to the first few minutes of the first episode before you listen to any of the other episodes PUHLEASEEE:></p>",Buzzsprout,en-us,https://storage.buzzsprout.com/a9y8kiiiy8c4cxco8vkoxbg1k784?.jpg,2026-08-07 08:35:13,7984099,confirmed,,1786091713,ecf43da0a9f33ea58bae87641738002b,,4,0,INDIVIDUAL
CONFLUENCE: The Mangrove Collective Podcast,The Mangrove Collective,https://rss.buzzsprout.com/2631413.rss,"<p>CONFLUENCE: The Mangrove Collective Podcast is a gathering space for professionals working across the social impact, humanitarian, and international development sectors. Through thought leadership conversations, reflections drawn from real consulting work, and interviews with practitioners, clients, and sector partners, CONFLUENCE showcases the expertise, relationships, and impact that define this field. It's also a space for early-stage consultants - especially women - to find inspiration and connection as we explore what it means to build collective, values-driven consulting practice in our sectors.</p>",Buzzsprout,en-us,https://storage.buzzsprout.com/vqi116aztaw8v5f7ycnqth7m1hzb?.jpg,2026-08-07 08:34:40,7984098,confirmed,https://www.buzzsprout.com/2631413,1786091680,2f1978a1bdd0ccfc40dca9bccdeb00e6,,4,0,CORPORATE
Single With Purpose,Patrick Ryan Lewis,https://feed.podbean.com/singlewithpurposepodcast/feed.xml,"<p class=""isSelectedEnd""><strong><span>Single with Purpose</span></strong><span> is a Bible-based podcast created to help single Christian men grow in faith, character, discipline, leadership, and responsibility.</span></p>
<p class=""isSelectedEnd""><span>Each episode explores what it means to live as a godly man in today’s culture—not by following stereotypes, chasing status, or waiting for marriage to provide purpose, but by becoming faithful to Christ in every area of life. Through practical Bible teaching and examples from men such as Joseph, David, Daniel, Peter, and Paul, the show addresses integrity, passivity, spiritual discipline, temptation, friendship, accountability, servant leadership, and personal responsibility.</span></p>
<p><span>Whether you are navigating singleness, preparing for marriage, rebuilding after failure, or simply seeking to become the man God has called you to be, </span><strong><span>Single with Purpose</span></strong><span> will challenge and encourage you to stand firm in the faith, walk humbly with God, serve others with strength and love, and live with purpose right now.</span></p>",Podbean,en,https://pbcdn1.podbean.com/imglogo/image-logo/22503724/single_with_purpose_apple_podcasts_1400x1400.png,2026-08-07 08:33:50,7984096,confirmed,https://singlewithpurposepodcast.podbean.com,1786091630,0151a51977333cf2182a0eac9e302e4c,6792490590.0,2,0,INDIVIDUAL
Esaa,esaa,https://rss.buzzsprout.com/2635284.rss,..,Buzzsprout,en-us,https://storage.buzzsprout.com/bji68of44l16heegorm348ib55pn?.jpg,2026-08-07 08:29:11,7984095,confirmed,https://podcasters.spotify.com/pod/show/esaa7,1786091351,2f02474b620183401c3debc3aac6b98f,,4,0,INDIVIDUAL
The Assignment Room w/Coach Webb,Coach Webb,https://rss.buzzsprout.com/2631579.rss,"<p><b>Welcome to The Assignment Room with Coach Theresa Webb</b>—where alignment meets clarity, purpose is activated, and lives are transformed.</p><p>Hosted by <b>Master Life Coach, speaker, and entrepreneur Theresa Webb</b>, this podcast is designed for those who know they were created for more but need the clarity, confidence, and courage to walk fully in their God-given assignment.</p><p>Each episode explores faith, leadership, purpose, personal growth, entrepreneurship, obedience, and the practical steps required to move from confusion to clarity and from potential to purpose. Through biblical wisdom, honest conversations, and transformational guest interviews, you'll gain the insight and encouragement needed to stop waiting for permission and start walking in the calling God has already placed within you.</p><p>Whether you're navigating a season of transition, discovering your purpose, building a business, leading others, or simply seeking God's direction, <b>The Assignment Room</b> provides practical strategies and spiritual encouragement to help you move forward with confidence.</p><p>This isn't about chasing success.</p><p>It's about becoming the person God created you to be and stewarding your assignment with excellence.</p><p>If you're ready to align your life with God's purpose, gain clarity for your next step, and be empowered to take action, you've found your room.</p><p><br></p><p><b>Because your assignment isn't waiting on God... it's waiting on you to do a thing so God can do a thing""</b></p><p><br></p><p><em>Trusted by a growing community of faith-driven leaders, entrepreneurs, and purpose seekers committed to living intentionally, leading courageously, and creating lasting Kingdom impact.</em></p>",Buzzsprout,en-us,https://storage.buzzsprout.com/3c8u062byi6ae0h4b213vuw64y45?.jpg,2026-08-07 08:18:27,7984094,confirmed,,1786090707,ddc19ec8980e61eac679831dc4f26ab7,,0,0,INDIVIDUAL
Financial Forensics : The Signal Files,Sergio Stieben,https://anchor.fm/s/114bc3530/podcast/rss,"Forensic dissection of capital markets decisions that worked.
Not headlines — mechanisms. 
How the edge was found.How it held. 
Why the structure didn't break when everything around it did.
T1 — Full case. The decision, the actors, the window nobody else saw yet.
T2 — GP/LP room. The signals in the documents that showed the conviction was right.
Diligence questions that catch the edge early.
Active parallels in deals running today. 
Run a deal through the same engine — try FFL Trial, free, scored against 140 documented cases:
 https://risk-pattern-scan.lovable.app",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46328460/46328460-1783621053955-0fc44db9ba1f6.jpg,2026-08-07 08:16:46,7984093,confirmed,https://podcasters.spotify.com/pod/show/sergio-stieben2,1786090606,f269c5008804e3717b1732b12416eb1d,6796781625.0,2,0,INDIVIDUAL
Remembering to prevent - The legacy of the memory,Inail,https://www.spreaker.com/show/7240361/episodes/feed,"A series of episodes dedicated to topics and events of great social significance related to the world of work, worker protection, and prevention, all in the spirit of remembrance. Keeping in mind the lesson of the past is the only way to ensure a safe future.",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/d6178274f4a8046243c0ac2e04905c00.jpg,2026-08-07 08:11:05,7984090,confirmed,https://www.spreaker.com/podcast/remembering-to-prevent-the-legacy-of-the-memory--7240361,1786090265,6c0f5c732b98b81e6398c2322997b5c3,,4,0,INDIVIDUAL
KinderCare Lafayette Indiana: Finding Qu,Brookshire Lc,https://www.spreaker.com/show/7243303/episodes/feed,"<b>Looking for <a href=""https://brookshirelc.com/"" target=""_blank"" rel=""noreferrer noopener"">KinderCare Lafayette Indiana</a> options for your child? Finding the right child care means choosing a place where children can learn, play, build confidence, and feel comfortable each day. Brookshire Learning Center offers families in the Lafayette area a range of programs designed for different stages of early childhood, including infant care, toddler care, preschool, Pre-K, and school-age care. Explore your local child care options and discover an environment where your child can learn, grow, and enjoy meaningful experiences every day.</b>",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/635f3559edddd002d2529be2ac49d937.jpg,2026-08-07 08:06:44,7984088,confirmed,https://www.spreaker.com/podcast/kindercare-lafayette-indiana-finding-qu--7243303,1786090004,774cdab57440f0d58de106212467c617,,4,0,INDIVIDUAL
Men of God: Podcast,C.E.Lewis,https://anchor.fm/s/110d3a250/podcast/rss,"The Men of God Podcast is a space for Christian men to grow in faith, walk in truth, and become the men God has called them to be. Through honest, convicting, and encouraging conversations, this podcast helps men pursue God more deeply and live with greater discipline, leadership, purity, and purpose. If you want content that strengthens your walk with Christ and calls you higher in every area of life, you’re in the right place.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/45672724/45672724-1774847283720-346e0590e2cc4.jpg,2026-08-07 08:01:50,7984085,confirmed,https://podcasters.spotify.com/pod/show/chris-night,1786089710,3844b40acd44e1fa33bbeb2af3ec1bff,6794773849.0,2,0,INDIVIDUAL
Have You Tried Being Rich?,Beacon Studios,https://anchor.fm/s/112e08cd4/podcast/rss,"Have You Tried Being Rich? is a no-BS money podcast for everyone tired of being told coffee is why they’re broke.
Hosted by Kristin Geosits and Dria Benjamin, this show takes on the money advice that sounds simple, smug, or completely disconnected from real life. Each episode breaks down popular financial takes, calls out what’s misleading, and explains what actually matters when it comes to making smarter money decisions.
It’s honest, a little cynical, and built for people who want financial advice without the finger-wagging, shame, or “just be rich” energy.",Anchor,en-us,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46016733/46016733-1779417108372-df0c5ba27600e.jpg,2026-08-07 07:50:18,7984080,confirmed,https://www.beingrichpodcast.com/,1786089018,957675d2695f7af81e08021fd1cfaa4b,6798782813.0,2,0,INDIVIDUAL
La Pausa,La Pausa,https://rss.buzzsprout.com/2156214.rss,A Spanish football podcast focused on the finer details,Buzzsprout,en-gb,https://theanalyst.com/wp-content/uploads/2023/08/bc557b718cbc9c0887064d633b13486cd8d0fa9a8325a92c81961b5e7c453b02.jpg,2026-08-07 07:38:00,7984075,confirmed,https://theanalyst.com/series/la-pausa,1786088280,3fe454237705c2483817fe1644b3eca0,,4,0,INDIVIDUAL
Certified Good Boy,Lane Ingram,https://feeds.libsyn.com/626040/rss,A weekly exploration of healthy masculinity hosted by Lane Ingram. What is it and how can it be achieved? Let's figure it out together.,Libsyn,en-us,https://static.libsyn.com/p/assets/f/8/f/3/f8f3a34f8db10b60d959afa2a1bf1c87/CGB_Podcast_EPISODEART_v4-20260804-cwcyh6upq2.png,2026-08-07 07:32:22,7984074,confirmed,https://sites.libsyn.com/626040,1786087942,4ed5de46ab12a2cbecb5c7468b43a9f9,6797984579.0,2,0,INDIVIDUAL
On the mic,For Food's Sake,https://anchor.fm/s/1105fbd2c/podcast/rss,"For Food’s Sake: On the mic explores the people shaping the future of Australia’s food systems. Hosted by Luke McQuillan and produced by the team at Future Food Systems, this limited series dives into the stories behind researchers, industry leaders, and emerging talent who are driving innovation and impact across the agrifood sector. 
Throughout the course of each episode, we’ll uncover what makes these individuals tick, from their career journeys and daily work to their collaborations, motivations and vision for the future of food.",Anchor,en-au,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/45596771/45596771-1784684142263-525994cb04d6.jpg,2026-08-07 07:14:36,7984067,confirmed,https://www.futurefoodsystems.com.au/ffscrc.com,1786086876,e24639ed6861622601d1bd1231e8e162,6793406085.0,2,0,INDIVIDUAL
The Fundraisinglens Podcast,Fundraisinglens,https://feed.podbean.com/Fundraisinglens/feed.xml,"<p>Welcome to <em>The Fundraising Lens</em> — the podcast where fundraising gets brought into focus. Hosted by <span class=""hover:entity-accent entity-underline inline cursor-pointer align-baseline""><span class=""whitespace-normal"">Greg Potent</span></span>, each episode explores the stories, strategies, triumphs, and tough lessons behind the world of philanthropy and nonprofit leadership.</p>
<p>From capital campaigns and donor psychology to board governance, storytelling, digital fundraising, and sector trends, <em>The Fundraising Lens</em> features candid conversations with fundraisers, CEOs, creatives, consultants, and changemakers from Australia and around the globe.</p>
<p>Every guest brings their own lens to the sector: the campaigns that soared 🚀, the ideas that flopped spectacularly 💥, and the insights that reshaped how they think about generosity and impact.</p>
<p>Whether you’re a new or seasoned fundraiser, a nonprofit leader, or simply curious about what inspires people to give, this podcast offers practical ideas, fresh perspectives, and the occasional beautifully chaotic fundraising confession.</p>
<p>Because fundraising isn’t just about asking for money.<br />It’s about people, purpose, and the stories that connect them. 🎧</p>",Podbean,en,https://pbcdn1.podbean.com/imglogo/image-logo/22324309/Untitled_design_1_8o2ig.png,2026-08-07 07:14:32,7984066,confirmed,https://Fundraisinglens.podbean.com,1786086872,677075971708d597e11bb468b7dc974e,6798481777.0,2,0,INDIVIDUAL
The Pursuit Podcast,Saxon Borg and Jordan Beckers,https://anchor.fm/s/1136da3f8/podcast/rss,"Business, Money, Growth, and the BTS of building multi-million dollar businesses in our twenties.
Hosted by Saxon Borg and Jordan Beckers.",Anchor,en-au,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46109198/46109198-1785918453614-b84ebcb5811bd.jpg,2026-08-07 07:13:49,7984065,confirmed,https://instagram.com/thepursuit_pod,1786086829,10157c6585059592ad72bd9e37ef9db9,6798176380.0,2,0,CORPORATE
Tech Connect The World,Andrew,https://www.spreaker.com/show/7243069/episodes/feed,"Tech Connect the World is a podcast exploring how technology brings people, businesses, and communities closer together. From artificial intelligence and digital communication to smartphones, social media, and emerging innovations, the show looks at how technology is transforming the way we live, work, learn, and connect. Tech Connect the World shares practical ideas, inspiring stories, and simple explanations of the technologies shaping our future.",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/29cdda3e32cf2b553f2893bf2cd30cfd.jpg,2026-08-07 06:54:48,7984059,confirmed,https://www.spreaker.com/podcast/tech-connect-the-world--7243069,1786085688,31deb53c3598a0f5a906b366e599e871,,4,0,CORPORATE
