title,author,url,description,host_platform,language,image,dateAdded,id,status,link,timeAdded,contentHash,itunesId,source,dead,is_corporate
Confidence That last,Jennifer levitics,https://www.spreaker.com/show/7152979/episodes/feed,Hav you ever wondered walking into a room and felt like the ground might swallow you up now imagine feeling calm collect and dare I say unshakable welcome to confidence that last wher we don't just talk about confidence we build it from the ground up ,Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/blue_square_mic.jpg,2026-07-04 11:55:00,7941189,confirmed,https://www.spreaker.com/podcast/confidence-that-last--7152979,1783166100,9d963d23f90c33d42dc2d3899bd08b07,,4,0,INDIVIDUAL
MOVE with Sami Hamdi,Sami Hamdi,https://feeds.captivate.fm/move-with-sami-hamdi/,"MOVE is an independent geopolitical podcast hosted by Sami Hamdi - political analyst, broadcaster, and founder of the International Interest consultancy. Each episode unpacks the strategies, miscalculations, and shifting alliances shaping the Middle East, the Muslim world, and the wider global order.
From the paralysis of the Gulf states to the recalibrations of Turkey, Iran, and Pakistan, Sami draws on classical Islamic scholarship, structural analysis, and decades of on-the-ground insight to explain what's really happening - and what comes next.
This is geopolitics built around your questions. Listeners submit the topics, and Sami answers them in depth.
New episodes weekly. For exclusive analysis, written briefings, and the First MOVE newsletter, visit movecollective.com/newsletters.",Captivate,en,https://artwork.captivate.fm/130daea9-7943-43c7-a9f4-4906bb70b2ef/2.png,2026-07-04 11:50:59,7941188,confirmed,https://move-with-sami-hamdi.captivate.fm,1783165859,0bc52eca4c273f7fe922d348bebf230c,,4,0,INDIVIDUAL
Thought101 Podcast,Tierra Guest,https://feed.podbean.com/thought101blog/feed.xml,"Welcome to Thought 101, the podcast where faith meets fashion, mindset, and purpose! Hosted by Tierra Guest, this show is your go-to space for deep reflections, faith-based empowerment, and conversations that spark transformation.
Each week, we explore the intersection of faith, creativity, and personal growth—diving into topics like prayer journaling, faith-driven entrepreneurship, self-love, and stepping boldly into your God-given purpose. Whether you’re seeking encouragement, biblical insights, or practical tips to elevate your faith and lifestyle, Thought 101 is here to inspire and equip you for the journey.
Join us for solo episodes, guest interviews with faith-filled entrepreneurs and creatives, and real-life testimonies of breakthrough. If you’re ready to align your thoughts with God’s truth and walk confidently in purpose, you’re in the right place!
New episodes drop every week. Subscribe now and be part of the Thought 101 community!",Podbean,en,https://pbcdn1.podbean.com/imglogo/image-logo/16072920/Thought_101_cover_1400_x_1400_px_60hsy.png,2026-07-04 11:48:46,7941183,confirmed,https://thought101blog.podbean.com,1783165726,275f79f2ba82f523791c0dc960a7f6c2,1825484914.0,2,0,INDIVIDUAL
The Thriving NP,Meghan Twomey,https://anchor.fm/s/f23df82c/podcast/rss,"Sharing stories of real-life nurses and other health professionals. Stories that inspire, encourage, and remind us we're in this together.
Hosted by Meghan, NP. The Thriving NP celebrates our profession by sharing stories from our peers while building up our community without all the stress.
Mentorship @ ThrivingNP.com
Connect: @thrivingnp | YouTube: The Thriving NP
Disclaimer: For informational purposes only. Not medical advice. Always consult your own provider.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/40541475/40541475-1782981745996-63936279e695f.jpg,2026-07-04 11:43:25,7941182,confirmed,https://podcasters.spotify.com/pod/show/twomeytime,1783165405,b0b05289a8770a668edf2639c9c9fa37,1734936576.0,2,0,INDIVIDUAL
The Bonus Room with Mike B,Mike B,https://anchor.fm/s/1112c2164/podcast/rss,"The Bonus Room is a sports podcast hosted by Mike B., delivering in-depth analysis, bold takes, and smart betting insights across the football and basketball sports spectrum. From game breakdowns to trending topics and strategic picks, this is your go-to spot for sports talk that goes beyond the surface.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/45730721/45730721-1781633830432-9ebdafa1f736e.jpg,2026-07-04 11:41:31,7941180,confirmed,https://podcasters.spotify.com/pod/show/615parlayslayer,1783165291,7c92b30dd7b3b96509a205511f1effba,6784248435.0,2,0,INDIVIDUAL
Truth & Turmoil,Chanoch Dodge,https://anchor.fm/s/113d9a97c/podcast/rss,"Truth & Turmoil is a Christian news-and-culture podcast dedicated to confronting the moral collapse of modern America with unwavering biblical truth. Each episode cuts through the noise of a confused society, exposing the cultural decay, political chaos, and spiritual drift shaping our nation today. With Scripture as the foundation and a clear-eyed look at current events, Truth & Turmoil seeks to equip believers to stand firm, think clearly, and live faithfully in a world unraveling around them. If you’re ready to face the truth — and the turmoil that comes with it — this is your place.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46179991/46179991-1781643518010-09f15aa240ca1.jpg,2026-07-04 11:34:39,7941178,confirmed,https://podcasters.spotify.com/pod/show/chanoch,1783164879,b903ba4c426182fdc01969897988492c,6786716600.0,2,0,INDIVIDUAL
"Living With Now: Stories of Pain, Healing, and Connection","Douglas Scherer, Ed.D.",https://anchor.fm/s/10f277cd8/podcast/rss,"Hosted by Douglas Scherer, Ed.D., Living With Now is an interview podcast about healers and those they help.
Every healer carries a story that preceded their practice. Integrating that journey becomes part of how they connect, support, and work with others.
Living With Now goes behind the practice and into the lives of the healers themselves. What led them there? A mother's breakdowns. A childhood escape from a war zone. A personal grief so consuming it became a field of study. These are not stories of people who avoided suffering. They are stories of people who moved through it.",Anchor,en-us,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/45392134/45392134-1771286476376-8c5c7d67d9a7f.jpg,2026-07-04 11:23:39,7941175,confirmed,https://podcasters.spotify.com/pod/show/douglas-scherer,1783164219,a6be9f9beb927e3f4b0eff356a469aab,6786471614.0,2,0,INDIVIDUAL
The Sursumcorda Radio Hour v2,Sursumcorda Media,https://feeds.transistor.fm/the-sursumcorda-radio-hour,"The Sursumcorda Radio Hour is a reboot of the original Sursumcorda radio show, broadcast from Minneapolis between 1999 and 2002 — 80 shows from the strange little window before “podcasting” was really a word.

The new show picks up the old signal and carries it forward: long-form conversations with artists, musicians, writers, friends, seekers, skeptics, misfits, expats, and people with stories that don’t fit neatly into modern content boxes.

Expect culture, music, memory, art, fringe ideas, conspiracy, spirituality, absurdity, old friendships, new ghosts, and the occasional detour into whatever rabbit hole is open that week.

The original show was live, loose, intimate, and a little feral. This reboot keeps that spirit, now broadcasting from northern Portugal with the same basic idea: real conversations, strange signals, no corporate polish.

The Sursumcorda Radio Hour is part archive, part séance, part late-night kitchen-table conversation.

The signal returns.",Transistor,en,https://img.transistorcdn.com/2fZVLcZfb0ZFTHIFa5WZQOXXN3-ngGxk1h75z3_xqAs/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS8yNmRm/ZmU0OGVkY2E2YjMw/YjMwOTg4ZTg1ZjA4/NWFiZC5qcGc.jpg,2026-07-04 11:22:36,7941174,confirmed,https://sursumcorda.com,1783164156,3a64533be52bb3025c1e827392a22c00,,4,0,CORPORATE
Hidden Pain,Aysha Siddiki Inaiya,https://www.spreaker.com/show/7133049/episodes/feed,"<b>Hidden Pain is a deeply emotional and soul-touching podcast that explores the silent struggles we often hide behind our smiles. In a world where everyone seems okay on the outside, this podcast gives a voice to the unspoken pain, broken hearts, and inner battles we face every day. Each episode brings real-life emotions, powerful reflections, and faith-based healing to remind you that you are not alone. ✨ Whether you're dealing with sadness, anxiety, heartbreak, or feeling lost — Hidden Pain is here to comfort your heart and reconnect you with hope and Allah. Because sometimes, the deepest pain is the one no one sees.</b>",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/674c8db3e9b057ffe3bf65e413fafd11.jpg,2026-07-04 11:21:10,7941173,confirmed,https://www.spreaker.com/podcast/hidden-pain--7133049,1783164070,8bc29b6fded9e3f591e2346d9fa9fe59,,4,0,INDIVIDUAL
Strong and Soft Podcast,Chelley J Wilkes,https://feeds.libsyn.com/620245/rss,"Strong and Soft is a podcast about the women we are when no one needs anything from us — and the women we're becoming when they do.
Each episode explores the beautiful, complicated space between holding it all together and letting yourself be held — through real conversations, honest storytelling, and the kind of truth that makes you feel less alone. Whether you're in a season of pushing through or learning to feel, this podcast is for you.
Strong and Soft. Because you were made to be both.",Libsyn,en,https://static.libsyn.com/p/assets/1/0/e/7/10e7efc7ef79c5a4d959afa2a1bf1c87/StrongSoft_Logo_SQ.png,2026-07-04 11:07:54,7941169,confirmed,https://sites.libsyn.com/620245,1783163274,e02a652efebf31ee1423fc1a2389c41c,1896944775.0,2,0,INDIVIDUAL
