title,author,url,description,host_platform,language,image,dateAdded,id,status,link,timeAdded,contentHash,itunesId,source,dead,is_corporate
Daniel Pink,Daniel Pink,https://feeds.megaphone.fm/daniel-pink,"<p>For the last 25 years, I've been writing books about the human condition -- from the elements of motivation to the science of timing to the emotion of regret. <br><br>This channel is where the research gets personal. The science of focus, better decisions, and getting good at things without grinding yourself into dust. If that's the stuff you think about at 11pm, you're in the right place.<br><br>Links:<br>Website: <a href=""https://danpink.com"">https://danpink.com</a></p>",Megaphone,en,"https://megaphone.imgix.net/podcasts/8f894f50-b6f7-11f1-bb69-a7b03dd2c835/image/43bff40e1ab9242093532c4d2d5c9437.jpg?ixlib=rails-4.3.1&max-w=3000&max-h=3000&fit=crop&auto=format,compress",2026-09-25 13:02:13,8047585,confirmed,https://www.youtube.com/@danielpinktv,1790341333,f03c8d75f000616c0aaf57028b4ffe2d,6815214325.0,2,0,INDIVIDUAL
Stethoscope Stories,New England Medical Association,https://anchor.fm/s/1160636d4/podcast/rss,"Stethoscope Stories is a podcast for healthcare and public health professionals, policymakers, students, community advocates, and anyone interested in learning how inequities affect healthcare delivery, experiences, and outcomes. Hosted by Dr. Nugent, this platform spotlights the tireless efforts of those working across multiple disciplines including health policy, patient advocacy, environmental work, legal and financial sectors, and community leadership to identify and address healthcare disparities, sharing real-world solutions to ensure equitable healthcare for all.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46544733/46544733-1786647299641-6ad185ee573ae.jpg,2026-09-25 12:56:10,8047582,confirmed,https://www.nema-nma.org,1790340970,ce6674807cdf5d0d6503f4f5fda224c5,6805622315.0,2,0,CORPORATE
Tom and Ben's Warhammer Wednesday,Pickaxe,https://feeds.megaphone.fm/NSR3281117839,<p>Join Tom and Ben for a monthly megashow as they talk about the latest Warhammer news and other guff in the world of tabletop gaming.</p>,Megaphone,en,"https://megaphone.imgix.net/podcasts/0ce12b4a-9712-11f1-9c18-afb981b2fb8c/image/a26b435be586c6f7fd3c12ffefcb1c37.png?ixlib=rails-4.3.1&max-w=3000&max-h=3000&fit=crop&auto=format,compress",2026-09-25 12:51:34,8047579,confirmed,,1790340694,efff87dbaf1cdbf3e78a717a58fbaadd,6815684084.0,2,0,INDIVIDUAL
Vito Glow MD,Vitaglow Md,https://www.spreaker.com/show/7395725/episodes/feed,"Discover personalized <a href=""https://www.vitaglowmd.com/services/shape-define/dermal-fillers"" target=""_blank"" rel=""noreferrer noopener"">dermal fillers downtown San Jose</a> with VitaGlow MD. Learn how dermal fillers can help enhance facial contours, restore the appearance of lost volume, and support natural-looking aesthetic results. From lips and cheeks to chin and other facial areas, treatments are planned around your individual features and beauty goals. Explore a personalized approach to aesthetic care and learn more about your options with VitaGlow MD.",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/yellow_square_mic.jpg,2026-09-25 12:50:07,8047578,confirmed,https://www.spreaker.com/podcast/vito-glow-md--7395725,1790340607,600fd97e6e66e4066246ef90e8aeeed2,,4,0,INDIVIDUAL
Think Hospitality Podcast,Think Hospitality Consulting,https://anchor.fm/s/117922378/podcast/rss,"The Think Hospitality Podcast is hosted by James Hacon and Heleri Rande from Think Hospitality. In each episode, one of them sits down with hospitality leaders, founders and innovators who see the industry differently.
From change makers and contrarians to those building something nobody asked for, the podcast goes beyond the obvious, asks better questions and follows the ideas shaping the future of restaurants, hotels and hospitality.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46804206/46804206-1790065253571-ea9533a5b7e1f.jpg,2026-09-25 12:46:29,8047577,confirmed,https://thinkhospitality.co.uk,1790340389,9df9805d175603f9e99012b092b10c96,6814792645.0,2,0,CORPORATE
The Vultus Podcast,VULTUS,https://www.spreaker.com/show/7395474/episodes/feed,"Machiavelli’s Dark Psychology by VULTUS explores power, silence, emotional control, manipulation, strategy, and the hidden rules of human behavior. Each episode breaks down dark psychological lessons, Machiavellian thinking, self-mastery, and mental strength for those who want to move smarter, think colder, and live with more control.<br />Here, we strip away the fantasies and face brutal reality. These are modern interpretations inspired by Niccolò Machiavelli, sharpened for the psychological realities of today’s ruthless world — designed for education, reflection, and motivation.<br />",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/5cb6dd0f3ed6b8b636e875f459119bf1.jpg,2026-09-25 12:43:11,8047572,confirmed,https://www.spreaker.com/podcast/the-vultus-podcast--7395474,1790340191,6b4566a45e93587b59d7a8cf6004c15e,,4,0,INDIVIDUAL
Say It So It Sticks,Jonathan Pittam,https://rss.buzzsprout.com/2617854.rss,"<p>Helping executives communicate in a way that gets attention, commitment & action in moments that matter...</p><p><br></p><p>·        Town halls & all-hands</p><p>·        Change announcements</p><p>·        Keynotes & major presentations</p><p>·        Executive panels & fireside chats</p><p>·        Restructuring & redundancy communications</p><p>·        Crisis & incident communications</p><p>·        Strategy launches & major business updates</p><p>·        Leadership transition announcements</p><p>·        M&A & major organisational announcements</p><p><br></p><p>From stories of executive communication saints and sinners, through to nuggets of communication wisdom, this is the go to podcast for executives who want to communicate in a way that gets attention, commitment and action in high stakes moments...</p>",Buzzsprout,en-gb,https://storage.buzzsprout.com/rcwqmfugqtcom5a9rcel1u6tbrdb?.jpg,2026-09-25 12:39:32,8047565,confirmed,,1790339972,80f1b92f3e3e6f42bdce9717b8a4c10a,,4,0,INDIVIDUAL
Only Sherlock Holmes,Only Sherlock Holmes,https://feeds.acast.com/public/shows/6ab6644dc974afb154532ea0,Only Sherlock Holmes<hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>,Acast,en,https://assets.pippa.io/shows/6ab6644dc974afb154532ea0/show-cover.jpg,2026-09-25 12:38:58,8047564,confirmed,https://www.spreaker.com/podcast/only-sherlock-holmes--6978245,1790339938,827870acc89a3038d5b2c4dcc54e27de,6791792071.0,2,0,INDIVIDUAL
The Open Voice podcast,robertgbennett46,https://feed.podbean.com/robertgbennett46/feed.xml,"<p><b>The Open Voice is a podcast for honest conversations, real stories, and open perspectives. We explore life, people, challenges, dreams, relationships, and the experiences that shape who we are.</b></p>
<p><b>🎙️ Real Stories. Open Conversations. No Filters.</b></p>",Podbean,en,https://pbcdn1.podbean.com/imglogo/image-logo/22651447/podcast2.jpg,2026-09-25 12:38:44,8047563,confirmed,https://robertgbennett46.podbean.com,1790339924,1fd8c081db7d75d62cde4ae573fec7a2,6814670059.0,2,0,INDIVIDUAL
Lessons and Blessings w Rere✨,Reanna,https://anchor.fm/s/117a4ca14/podcast/rss,Unedited unscripted things Reanna is learning through the trials of life as she follows Gods plans for her prosperity. Why am I speaking in third person idk,Anchor,en-us,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46816429/46816429-1790189191521-906c366fc30e2.jpg,2026-09-25 12:37:35,8047562,confirmed,https://podcasters.spotify.com/pod/show/reanna,1790339855,3617c3b2d43b8398efe7593c9a2eb5df,6815455468.0,2,0,INDIVIDUAL
