title,author,url,description,host_platform,language,image,dateAdded,id,status,link,timeAdded,contentHash,itunesId,source,dead,is_corporate
Power Shift,Sandra Colhando,https://feeds.transistor.fm/power-shift-women-redefining-leadership-after-40,"Welcome to Power Shift. A podcast hosted by Sandra Colhando — executive coach and co-founder of TransforMe Learning & Leadership Solutions. She has spent decades working with women navigating the most complex and least-talked-about phase of professional life. Season 1 is built around a single theme: The Inflection Point. Women who faced a moment that changed everything, and how they pivoted.

This show exists because there's almost no content built specifically for women in their 40s who are still building. Not winding down. Not ascending. Standing tall in the middle of a career that has 20 more years in it — grappling with fears and identity questions that most leadership content, still largely built around men, doesn't know how to address.

The 43-year-old CHRO wondering if the rules she played by still apply. The senior leader who was passed over and is figuring out what comes next. The founder who left corporate in her 40s and is still making sense of what that cost and what it gave her. The one who chose motherhood in her 40s while navigating a leadership role. This show is built for them.

Sandra isn't an outsider to this conversation. She's walked this road herself, and alongside hundreds of women she's coached. She doesn't interview — she becomes a confidante.

Subscribe to catch every conversation.",Transistor,en,https://img.transistorcdn.com/jeSWws61w12H7ZeLPEYBA7EHe197HF8qGa6UlExuXa4/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS9kOTVj/NDk5Yzc3Njg5NWM3/YmNmN2Y2NzJmNzli/OWU4MS5qcGc.jpg,2026-09-23 12:53:34,8045225,confirmed,,1790168014,ebef1d89fb4fe23c03307d88cd4478b7,,4,0,CORPORATE
Asbestos Insight,Amianto.info,https://anchor.fm/s/10d9b4214/podcast/rss,"Asbestos Insight is a professional and educational podcast dedicated to understanding asbestos: from its historical use and health risks to its regulation, management, and ongoing presence in our built environment.
Designed to evolve from clear, accessible explanations for the general public to in-depth technical discussions for professionals, Asbestos Insight explores asbestos through science, public health, environmental risk, and policy.
The podcast is developed as part of amianto.info, an independent project focused on asbestos awareness, technical knowledge, and global directory.",Anchor,en-us,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/45132461/45132461-1767795410167-1a028617371de.jpg,2026-09-23 12:52:19,8045223,confirmed,https://amianto.info,1790167939,bb2d8cefc11e17ddcb693c87740b4cdc,6813117802.0,2,0,INDIVIDUAL
BSPE Legal Marketing Podcast,Viktoria Altman,https://feeds.captivate.fm/bspe-legal-marketing/,<p>BSPE Legal Marketing podcasts discuss legal issues. Entertainment only does not constitute legal advice. </p>,Captivate,en,https://artwork.captivate.fm/8fac3da9-7321-45b2-92b3-c190fd7c606a/njk3zs5qcgvn.jpg,2026-09-23 12:45:00,8045214,confirmed,https://bspe-legal-marketing.captivate.fm,1790167500,ebcfa17a8694d8d1950c42a9b978e91b,,4,0,INDIVIDUAL
Texpeed - Premium Motorcycle Gear in the,texpeed,https://www.spreaker.com/show/7386419/episodes/feed,"<b>Texpeed is a leading UK-based brand specialising in high-quality motorcycle gear and apparel. We offer a wide range of products, including jackets, gloves, trousers, boots, and accessories, designed for both safety and style. Whether you are a seasoned rider or a beginner, Texpeed is committed to providing durable and affordable protective gear for motorcyclists.</b>",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/781932ca07face578c6b9eb85e0ca92c.jpg,2026-09-23 12:40:13,8045211,confirmed,https://www.spreaker.com/podcast/texpeed-premium-motorcycle-gear-in-the--7386419,1790167213,aeeb9bb3a4e7d26bd4af67f582ecb5f3,,4,0,INDIVIDUAL
Whispers by Nilou,NewshaCast,https://www.spreaker.com/show/7335009/episodes/feed,"Whispers by Nilou is a storytelling podcast featuring a variety of beautifully written stories, gently narrated in Nilou’s soothing voice. Each episode offers a peaceful escape into a different world, one story at a time.",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/52b6e2a53cc14ce5319e1f655b97c3c2.jpg,2026-09-23 12:26:22,8045205,confirmed,https://www.spreaker.com/podcast/whispers-by-nilou--7335009,1790166382,5d4f603c5ec107bf85f34234bebd5be0,,4,0,INDIVIDUAL
MBBS in Nepal for Indian Students,Chayaan,https://www.spreaker.com/show/7386354/episodes/feed,"Learn about Loknayak Education and our MBBS admission consultancy services for Indian students. Get guidance on medical colleges, eligibility, fees, counselling and admission in Nepal.",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/a08af77d851ac1ee989f0f60986c21de.jpg,2026-09-23 12:23:42,8045202,confirmed,https://www.spreaker.com/podcast/mbbs-in-nepal-for-indian-students--7386354,1790166222,7f5de8825b0a134e89dd58e6322ba472,,4,0,INDIVIDUAL
דיגיטל 360 - הפודקאסט של מערך הדיגיטל הלאומי,ADIO | מערך הדיגיטל הלאומי,https://www.omnycontent.com/d/playlist/178d72a7-a889-4132-8008-a5cc014ed109/55329ad9-4d9f-4666-be36-b4c800769d97/82217b70-1b9a-407b-80a0-b4c80076a1b1/podcast.rss,"איך הופכים שירות ממשלתי לפשוט יותר, מגנים על המידע של כולנו ומחברים מדינה שלמה לעידן הדיגיטלי?
״דיגיטל 360״ לוקח אתכם אל מאחורי הקלעים של מערך הדיגיטל הלאומי. אלעד זהר פוגש את האנשים שמובילים את השינוי הדיגיטלי בממשלה לשיחות על הטכנולוגיה, ההחלטות והאתגרים שמשפיעים על החיים של כולנו: מהשירותים שאנחנו צריכים בלידה, במעבר דירה או בפתיחת עסק, דרך שימוש בדאטה ובבינה מלאכותית ועד להגנת סייבר, שמירה על הפרטיות והמעבר לענן הממשלתי.
לצד הסיפורים על פתרונות שנבנים בתוך ימים בשעת חירום וההיערכות לטכנולוגיות העתיד, הפודקאסט עוסק גם בשאלה אנושית: איך מוודאים שהשירותים הדיגיטליים נגישים לכולם?
הזמנה להכיר את האנשים והמערכות שמאחורי השירות הציבורי, ולהבין איך נראה החיבור בין טכנולוגיה, מדינה ואזרחים.",Megaphone,en-US,https://www.omnycontent.com/d/programs/178d72a7-a889-4132-8008-a5cc014ed109/55329ad9-4d9f-4666-be36-b4c800769d97/image.jpg?t=1789629127&size=Large,2026-09-23 12:16:34,8045197,confirmed,https://www.adio.co.il/,1790165794,d58b40f33a110f0143e2fc74e56b5dc7,6813051836.0,2,0,INDIVIDUAL
The Joe Jaap Podcast,Joseph Jaap,https://rss.buzzsprout.com/2632327.rss,"<p>There has to be a better way to build.</p><p><br></p><p><b>The Joe Jaap Podcast</b> is about the people, decisions, lessons, and ideas that shape meaningful growth in business and in life.</p><p><br></p><p>Hosted by 22-year entrepreneur Joe Jaap, founder of EmoryDay, the show brings together honest conversations, hard-earned experience, practical thinking, and a genuine curiosity about what helps people move forward.</p><p>Some episodes may explore business growth, leadership, marketing, AI, sales, or the systems that help companies scale. Others may go somewhere less expected: risk, ambition, resilience, money, relationships, opportunity, failure, confidence, reinvention, or the moments that change how we see ourselves and what we are capable of building.</p><p><br></p><p>Because behind every company, strategy, and decision are people.</p><p>People trying to make good choices with incomplete information. People carrying responsibility for employees, customers, families, and futures. People learning when to push harder, when to change direction, when to trust their instincts, and when to take the next step before they feel completely ready.</p><p><br></p><p>Joe draws from more than two decades as an entrepreneur and from conversations with builders, leaders, thinkers, and operators who have learned something worth sharing along the way.</p><p><br></p><p>There are no formulas for a perfect business or a perfect life. But there are better questions, useful principles, meaningful stories, and lessons we can carry into whatever comes next.</p><p><br></p><p>No hype. No shallow tactics. No pretending the road is easier than it is.</p><p>Just thoughtful conversations for people who want to build something meaningful, keep growing, and make the most of the opportunities in front of them.</p><p><br></p><p><b>Growth Can Be Crafted.</b></p><p><br></p><p>Produced by EmoryDay. New episodes weekly.</p>",Buzzsprout,en-us,https://storage.buzzsprout.com/9wmsrsrjntegeqs63evg0mnmr8gv?.jpg,2026-09-23 12:10:45,8045189,confirmed,https://www.buzzsprout.com/2632327,1790165445,693f1bed8cab3fcd8b8bf39021a883c6,,0,0,INDIVIDUAL
Maal Talk it All,Maal Talk it All,https://anchor.fm/s/117853550/podcast/rss,"This is a pop culture podcast where I breakdown everything from music, movies, television shows and headlines! Sit back, relax, grab yourself a drink and a snack. Catch a vibe with me.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46795732/46795732-1789958041090-53368f0861e33.jpg,2026-09-23 12:09:56,8045188,confirmed,https://podcasters.spotify.com/pod/show/maal-talk-it-all7,1790165396,100e0555a36de5a6fd9948faf488a1bc,6814334794.0,2,0,INDIVIDUAL
The Maryland Store,The maryland Store,https://www.spreaker.com/show/7355203/episodes/feed,"<b>Discover <a href=""https://themarylandstore.com/collections/apparel"" target=""_blank"" rel=""noreferrer noopener"">Stylish Maryland t shirts</a> at The Maryland Store. Our Maryland-inspired apparel is perfect for showing state pride and celebrating local culture. Explore comfortable and unique designs featuring Maryland themes, symbols, and Chesapeake Bay inspiration. Whether you're shopping for yourself or looking for a Maryland-themed gift, The Maryland Store offers options for everyday wear and special occasions. </b>",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/50b7f57913d089bb5617ee7c07e076b0.jpg,2026-09-23 12:09:31,8045187,confirmed,https://www.spreaker.com/podcast/the-maryland-store--7355203,1790165371,6d7be7eb708577462215b504687a16b0,,4,0,CORPORATE
