title,author,url,description,host_platform,language,image,dateAdded,id,status,link,timeAdded,contentHash,itunesId,source,dead,is_corporate
The Path,Teigen Reiter,https://anchor.fm/s/115dd9fd0/podcast/rss,"Every person has a different path. On The Path, Teigen Reiter sits down with athletes, entrepreneurs, creators, and inspiring individuals to explore where they started, the challenges they faced, the lessons they learned, and where life is taking them next",Anchor,en-us,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46518132/46518132-1786296168880-1c515785c2d9e.jpg,2026-08-16 08:06:58,7992135,confirmed,https://podcasters.spotify.com/pod/show/teigen-reiter4,1786867618,5e4005024f220162dcf947e7a28f4d26,6800879255.0,2,0,INDIVIDUAL
Pastor Brian Roy,Pastor Brian Roy,https://anchor.fm/s/115a913dc/podcast/rss,"Welcome to the Pastor Brian Roy Podcast, where biblical teaching meets practical ministry.
Each Sunday you'll hear verse-by-verse preaching from God's Word.
Every Monday, ""The Small Church Pastor"" equips pastors and church leaders with practical ideas, church technology, leadership, and encouragement for faithful ministry.
Whether you're growing in your faith or serving God's church, my prayer is that every episode equips you to know Christ more deeply, faithfully serve His church, and live for His glory.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46483695/46483695-1785801233432-a4420d04cff03.jpg,2026-08-16 08:04:59,7992133,confirmed,http://www.brianroy.com/,1786867499,3fd0b6f4dad882c6e848a90843154a69,6800557062.0,2,0,INDIVIDUAL
Growing Interest with Mary Holland Nader,Dear Media,https://feeds.megaphone.fm/grow,"<p>Join Mary Holland Nader as she explores her curiosity and passion for how psychology, habits, and real-life behaviors shape how we earn and spend. Through thoughtful conversations with experts, professionals, and her famous friends - plus behind-the-scenes insights from her own life as a former investment manager, founder, and reality personality - each episode will deliver practical, doable shifts that make financial wellness feel less overwhelming and more human.</p>",Megaphone,en,"https://megaphone.imgix.net/podcasts/1e8fa874-95fc-11f1-9c8b-3f85a6bbff91/image/d48d5fedf837465f76990e397f704cc2.png?ixlib=rails-4.3.1&max-w=3000&max-h=3000&fit=crop&auto=format,compress",2026-08-16 08:03:14,7992129,confirmed,,1786867394,bca4019cde1df6cb93f027a3209d3d32,6800950827.0,2,0,CORPORATE
Walking from Home,fedinard mercy,https://www.spreaker.com/show/7269303/episodes/feed,"This show explores the challenges and benefits of working from home, offering insights and tips for productivity, maintaining work-life balance, and adapting to remote work environments.",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/light_blue_square_mic.jpg,2026-08-16 08:00:41,7992128,confirmed,https://www.spreaker.com/podcast/walking-from-home--7269303,1786867241,4ae18049ac91c19fc45c85927c0ed253,,4,0,INDIVIDUAL
Calvary Boise Sermons,Calvary Boise,https://anchor.fm/s/de7b8868/podcast/rss,Messages from Sunday morning services at Calvary Boise.,Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/37226378/37226378-1748466883873-bc21624d58ca1.jpg,2026-08-16 08:00:14,7992127,confirmed,https://calvaryboise.com,1786867214,918f560f1b056664c5c8f5960472e623,1240450398.0,2,0,INDIVIDUAL
No Permission,Daniel Druger,https://anchor.fm/s/1130e2c84/podcast/rss,"No Permission is where young founders tell their stories, about the businesses they've created that nobody believed in at first - except them. Host Daniel Druger sits down with entrepreneurs who had more conviction than credentials, more vision than validation, and a very healthy dose of delusion to go all in and build something real. This isn't 'How I Built This', this is 'How I'm Building This', made for the next generation of founders. Every episode is proof that you don't need experience, connections, or permission to start.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46046633/46046633-1779858192785-d4971b0225f1.jpg,2026-08-16 07:57:39,7992125,confirmed,https://www.nopermissionpodcast.com,1786867059,a08dc60e5255b65c3e84214c2baf37ac,6796478118.0,2,0,INDIVIDUAL
The Christine Beard Leadership Collection,Christine Beard,https://feeds.transistor.fm/the-christine-beard-leadership-collection,"Practical leadership for people responsible for people, performance and results.

Leadership isn't complicated because we don't know enough theories. It's complicated because it involves people.

The Christine Beard Leadership Collection explores the everyday work of leading and managing well — building capable people, creating accountability, having the conversations you'd rather avoid, developing managers who can think for themselves, and building businesses that don't depend on one person holding everything together.

Christine Beard is a business coach who has spent years working alongside business owners and leaders dealing with the real problems that come with managing people and growing businesses.

No management theatre. No leadership heroics. Just practical ideas, questions and tools to help you become a better leader — and build stronger leaders underneath you.",Transistor,en,https://img.transistorcdn.com/Etf4hcssOBYpjSSSN7kvouCBB4QiofjmEHEjBsz89FE/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS8zZmM2/YWJkMzQyODBhYTEz/OWE3NzBkY2MyOWEy/NGM2My5wbmc.jpg,2026-08-16 07:27:34,7992116,confirmed,https://christinebeard.com.au,1786865254,66b0d6faba07771d41adcdae3537d4a5,,4,0,INDIVIDUAL
Live! From The Tobey House,Live! From The Tobey House,https://anchor.fm/s/1157eac00/podcast/rss,"Join Fred and Mark as they explore all things related to Sandwich, Massachusetts and the surrounding area of Cape Cod.",Anchor,en-us,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46455904/46455904-1785403726352-b03ae9165f9a2.jpg,2026-08-16 07:19:25,7992114,confirmed,https://podcasters.spotify.com/pod/show/live-from-the-tobey-house70,1786864765,9b1b84abffefd5ed5aa52aa3e43cb954,6801688730.0,2,0,INDIVIDUAL
The Franken Org,Misbah ul Iman,https://www.spreaker.com/show/7268610/episodes/feed,"Welcome to The Franken Org — where Frankie, your favorite reanimated Salesforce consultant, interrogates real admins about the beautiful monsters they maintain every day. Expect fun, plain-language conversations about automation graveyards, data horror stories, security nightmares, and the occasional integration held together with hope and a prayer.<br />No jargon. No slides. Just two voices, one very patched-together org, and the eternal question: is it a feature, or is it alive?<br /><br /><br />Become a supporter of this podcast: <a href=""https://www.spreaker.com/podcast/the-franken-org--7268610/support?utm_source=rss&utm_medium=rss&utm_campaign=rss"">https://www.spreaker.com/podcast/the-franken-org--7268610/support</a>.",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/aecd734c00d43f0ca1b475f1ab36fe3e.jpg,2026-08-16 07:07:12,7992109,confirmed,https://www.spreaker.com/podcast/the-franken-org,1786864032,1e17792e42909490d6ea645100b6eab1,,4,0,INDIVIDUAL
Inside Dairy,Farm and Ranch Media,https://feeds.libsyn.com/615580/rss,"Inside Dairy is a daily program, hosted by FARM's Susan Littlefield, that looks at issues impacting the dairy industry.",Libsyn,en,https://static.libsyn.com/p/assets/2/8/2/b/282be686cc01ca28d959afa2a1bf1c87/Inside_Dairy_Podcast_Logo_1600_x_1600_px.jpg,2026-08-16 07:05:51,7992108,confirmed,http://sites.libsyn.com/615580,1786863951,18d62a1677c42c9dc3baa9b25f7b7b6e,6801576829.0,2,0,CORPORATE
One More Round with Rick & Josh,Rick Carman,https://feeds.transistor.fm/one-more-round-with-rick-josh,"Rick & Josh discuss topics for men over 50. Faith, Family, Health and fitness.",Transistor,en,https://img.transistorcdn.com/Vee9dB7tpkOZJB80k1oKkeQdgYUrVT-tbBsZgPO_8ZQ/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS80MjU3/NmExZjY0ZjFlMzFi/NWU3MTA4MTQ4Zjlm/MjJiMi5wbmc.jpg,2026-08-16 06:59:56,7992102,confirmed,https://onemoreround.fm,1786863596,735f384bb72a0f0ca013735646ec9140,,4,0,INDIVIDUAL
The Just Peachy Podcast,Megan Dick and Summer Gatto,https://anchor.fm/s/11465e388/podcast/rss,"On The Just Peachy Podcast we aim to have honest, refreshing and faith filled conversations! We will make jokes, have fun and encourage each other and you as we navigate the chaos of life through the Word of God!",Anchor,en-ca,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46271890/46271890-1782833780577-fcaaee8638914.jpg,2026-08-16 06:31:01,7992093,confirmed,https://podcasters.spotify.com/pod/show/megan-dick,1786861861,27a4d79b032221189119e95f58670075,,0,0,CORPORATE
