title,author,url,description,host_platform,language,image,dateAdded,id,status,link,timeAdded,contentHash,itunesId,source,dead,is_corporate
Discipline and Legacy,Jonnie Parsons,https://feeds.simplecast.com/NeDGZzmr,"Welcome to Discipline And Legacy – a channel dedicated to hope, transformation, and winning in all areas of life.",Simplecast,en,https://image.simplecastcdn.com/images/96a10b54-3566-4ae1-87fd-fd8bff7bd182/2a12d73b-9752-4963-b728-440453ef9f72/3000x3000/cropped_1789066376251.jpg?aid=rss_feed,2026-09-16 12:46:49,8036968,confirmed,https://discipline-and-legacy.simplecast.com,1789562809,a1cf2c5748815e654e110b1382f1c1f7,6810785134.0,2,0,INDIVIDUAL
Journey of Understanding,Heba Mahgoub,https://feeds.redcircle.com/73726d93-f104-4b20-8fb2-ca80688e8ea2,"journey of Understanding is an English-language podcast exploring familiar human questions through reflection, psychology, behavioural science, philosophy, and related fields.
Each episode begins with a simple question, then follows the evidence wherever it leads.
This podcast presents reflective and educational discussions informed by psychological and scientific literature. It is intended for general educational purposes and does not provide psychological or medical diagnosis or treatment.
© 2026 Heba Mahgoub. All rights reserved.",Spotify for Podcasters,en,https://media.redcircle.com/images/2026/9/16/12/5727b652-a062-4482-8f77-db2e81e370fc_46702632-1788768765294-5a39786807324.jpg,2026-09-16 12:38:35,8036960,confirmed,https://redcircle.com/shows/journey-of-understanding,1789562315,1ab873c6fe4121279f6f31b7c7dfe6be,,4,0,INDIVIDUAL
Let’s Talk About It. with Gerson,Gerson,https://anchor.fm/s/116c326cc/podcast/rss,"Let’s Talk About It. is a space for real, honest conversations about the things we often carry in silence, emotions, relationships, love, loneliness, mental health, healing, personal growth, and everyday life.
Nou pale de sa nou santi, sa nou pè di, ak sa nou bezwen konprann pi byen sou tèt nou ak lòt moun san jijman, san pretann nou gen tout repons yo.
Because sometimes, healing starts with a conversation.
Konekte. Konprann. Grandi. 🤎",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46668555/46668555-1788358831269-9d4e99fa0ed85.jpg,2026-09-16 12:36:22,8036957,confirmed,https://podcasters.spotify.com/pod/show/gerson877,1789562182,d4c761d6570730c4cef57160158f601e,6811235442.0,2,0,INDIVIDUAL
Digital Déjà Vu – A podcast where nostalgia meets the new game smell.,Rachit Timalsina,https://rss.buzzsprout.com/2454985.rss,"<p>Join me and my buddies as we dive into the world of gaming from a fresh yet familiar perspective. Whether it’s revisiting beloved classics, exploring modern masterpieces, or debating which games deserve a second chance, Digital Déjà Vu is all about the thrill of rediscovery.With interactive listener polls, deep dives into gaming history, and a touch of friendly chaos, we’re here to celebrate the games that shaped us and the ones waiting to be played.Plug in, press start, and let’s relive the adventure—one pixel at a time.</p>",Buzzsprout,en,https://storage.buzzsprout.com/p3hcdfls6k2u56ccbdxbls77ug1j?.jpg,2026-09-16 12:36:19,8036956,confirmed,https://podcasters.spotify.com/pod/show/rachit-timalsina9,1789562179,c7e6912f87578f8053066b3397b0ec5f,,4,0,INDIVIDUAL
Danny Jones Best of,Danny Jones | Daylight Media,https://feeds.megaphone.fm/QCD6918403418,<p>Best moments from the Danny Jones Podcast. </p>,Megaphone,en,"https://megaphone.imgix.net/podcasts/5d1ba946-3a92-11f1-be6b-5bb4b49a889c/image/1c5afc0010f565bae9096d4ecf2a3e7e.jpg?ixlib=rails-4.3.1&max-w=3000&max-h=3000&fit=crop&auto=format,compress",2026-09-16 12:34:12,8036954,confirmed,https://www.daylightmedia.com,1789562052,52529f130bd7e9f34c8ea1e759eaacc1,6792115554.0,2,0,CORPORATE
Birthday Wishes in Marathi – Heartfelt Marathi Birthday Messages,Birthday,https://rss.buzzsprout.com/2651234.rss,"<p>Welcome to Birthday Wishes in Marathi, a podcast dedicated to beautiful, heartfelt, and meaningful birthday wishes in the Marathi language.<br><br>Birthdays are special moments that give us an opportunity to celebrate the people we love and appreciate. A simple birthday message can bring a smile to someone's face, make them feel remembered, and create a beautiful memory. But sometimes, finding the right words can be difficult. This podcast is created to help you discover the perfect birthday wishes for every special person and every special relationship in your life.<br><br>At https://birthdaywishinmarathi.org/, we explore a wide variety of Marathi birthday wishes, messages, greetings, quotes, and ideas that you can easily share with your loved ones. Whether you are looking for a sweet message for your mother or father, a loving wish for your husband or wife, a special message for your brother or sister, or a fun birthday greeting for your best friend, you will find inspiration here.<br><br>Our episodes cover different types of birthday messages, including emotional birthday wishes, romantic birthday wishes, funny birthday messages, short WhatsApp birthday wishes, traditional Marathi greetings, heartfelt wishes, and inspirational birthday quotes. We also explore birthday wishes for children, parents, grandparents, teachers, relatives, colleagues, and other important people in your life.<br><br>Marathi is a beautiful language that allows emotions and feelings to be expressed in a warm and personal way. Sending a birthday wish in Marathi can make your greeting feel more connected and meaningful, especially when the recipient understands and loves the language.<br><br>Each episode is designed to give you simple and useful ideas that you can use for birthday cards, WhatsApp messages, social media posts, text messages, or personal greetings. Whether you want something short and simple or a longer emotional message, our podcast aims to help you find words that truly express your feelings.<br><br>Along with our podcast, you can explore BirthdayWishInMarathi.org for more Marathi birthday wishes and messages organized around different relationships, occasions, and styles. Our goal is to make it easier for you to find the right words whenever someone special in your life has a birthday.<br><br>So, if you love sharing meaningful birthday wishes in Marathi, make Birthday Wishes in Marathi part of your celebration. Listen to our episodes, discover new messages, and share your favorite wishes with the people who matter most to you.<br><br>Thank you for listening and joining us. We hope our Marathi birthday wishes help you make every birthday a little more joyful, personal, and memorable.<br><br>For more beautiful Marathi birthday wishes, visit BirthdayWishInMarathi.org.<br><br>Celebrate birthdays. Share happiness. Express your feelings with words from the heart.<br><br>Happy Birthday and best wishes for a wonderful year ahead!</p>",Buzzsprout,en-us,https://storage.buzzsprout.com/zlw58hpc0y74ymsuqmak72ulpze8?.jpg,2026-09-16 12:32:30,8036951,confirmed,,1789561950,0d827abc362d6caa05e313a3c6e0ac8f,,4,0,INDIVIDUAL
"Accept, Adapt, Rebuild, Live, with Michael Foglietta",Michael Foglietta,https://anchor.fm/s/11461997c/podcast/rss,"Disability, trauma, and anger don’t come with an instruction manual. When life clears your hard drive, toxic positivity won’t save you, you need a practical survival plan. Hosted by Michael Foglietta, this show delivers the raw, low-cognitive-load frameworks he engineered over 20 years of navigating his own brain injury recovery journey. No academic jargon. Just tactical coping hacks, real stories, anger management systems, and guided tools to help survivors and caregivers map their timeline. Accept. Adapt. Rebuild. Live. Let’s get to work.",Anchor,en-us,https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46269079/46269079-1783693391854-e26dff5883a8d.jpg,2026-09-16 12:25:38,8036943,confirmed,https://mfoglietta.com,1789561538,63fc76aabd7dce4726c9a8509e8995f6,6789672902.0,2,0,INDIVIDUAL
The Collective Couch,Pete Scalia,https://feeds.captivate.fm/the-collective-couch/,Mental Health Awareness Podcast with therapists Allie McLaughlin and Emily Lyon,Captivate,en,https://artwork.captivate.fm/d42e3913-5ab6-4bfa-992f-2327d3ea3306/podcast-at-TCC.jpg,2026-09-16 12:24:15,8036941,confirmed,https://the-collective-couch.captivate.fm,1789561455,7848cb3fb37e6f05c1cab760ce10d1ee,,0,0,INDIVIDUAL
The JoannaSpeaks Podcast,Joanna Kucherera,https://anchor.fm/s/2b2409d4/podcast/rss,"Hi there , welcome to my Podcast! My name is Joanna and here I aim to have authentic ,fun , uncomfortable, vulnerable conversation about all things life. Join me and my esteemed guests as we expand our worldviews , challenge our prejudices and also affirm our convictions. Your time with us is much appreciated , thank you.",Anchor,en,https://d3t3ozftmdmh3i.cloudfront.net/production/podcast_uploaded_nologo/7137821/7137821-1610712545122-8b28f3661475c.jpg,2026-09-16 12:21:19,8036930,confirmed,https://podcasters.spotify.com/pod/show/joannaspeaks,1789561279,9be6b395d35b51105002426cf62f8c16,1551277132.0,2,0,INDIVIDUAL
The silent warning,Onyegbule Desire,https://www.spreaker.com/show/7355301/episodes/feed,"You feel fine. So why should you care about your blood pressure? Two simple numbers can reveal something important about your heart and overall health. In this episode, discover why high blood pressure can hide without obvious symptoms, what those numbers actually mean, and why one reading should never be ignored. Tune in, learn your numbers, and protect your health.",Spreaker,en,https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/edb730e212f2d87af16edd5cbe814e9d.jpg,2026-09-16 12:16:24,8036928,confirmed,https://www.spreaker.com/podcast/the-silent-warning--7355301,1789560984,fbf0685164085ae7b838b984a4c8a298,,4,0,INDIVIDUAL
